,Unnamed: 0,Unnamed: 0_x,SEASON,AVY_DANGER,AWND,SNOW,FIVE_DAY_SNOWFALL,TMAX_SWING,TMAX_SWING_FROM_AVE,WDF5,HS_CM,SETTLEMENT/MELT,Surf Temp (C),T-10 (C),T-20 (C),X24_HR_MAX,24HRMAX_SWING,24 HR MIN,date,year_x,month_x,day_x,Unnamed: 0_y,temp_max,temp_min,water_equivalent,snow_fall,snow_depth_6am,wind_speed_sum,sunshine_percent,west_wind_hours,northwest_wind_hours,year_y,month_y,day_y,prevailing_wind_E,prevailing_wind_N,prevailing_wind_NE,prevailing_wind_NW,prevailing_wind_S,prevailing_wind_SE,prevailing_wind_SW,prevailing_wind_W,prevailing_wind_na
649,649,653,2014/2015,1.0,31.99,0.0,0.4,6.0,13.8,290.0,,,,,,,,,2015-05-04,2015.0,5.0,4.0,29343,50,38,0.01,0.0,11.0,765,88,22,2,2015,5,4,0,0,0,0,0,0,0,1,0
650,650,654,2014/2015,1.0,47.87,0.0,0.0,-9.0,0.8,270.0,,,,,,,,,2015-05-05,2015.0,5.0,5.0,29344,41,28,0.18,0.0,5.0,1150,61,4,20,2015,5,5,0,0,0,1,0,0,0,0,0
651,651,655,2014/2015,1.0,39.82,0.0,0.0,4.0,3.2,310.0,,,,,,,,,2015-05-06,2015.0,5.0,6.0,29345,45,29,0.0,0.0,4.0,952,100,0,23,2015,5,6,0,0,0,1,0,0,0,0,0
652,652,656,2014/2015,1.0,38.92,0.0,0.0,6.0,6.8,320.0,,,,,,,,,2015-05-07,2015.0,5.0,7.0,29346,51,36,0.0,0.0,4.0,932,94,0,24,2015,5,7,0,0,0,1,0,0,0,0,0
653,653,657,2014/2015,1.0,15.88,0.0,0.0,4.0,8.8,310.0,,,,,,,,,2015-05-08,2015.0,5.0,8.0,29347,55,45,0.0,0.0,3.0,381,98,12,6,2015,5,8,0,0,0,0,0,0,0,1,0
654,654,658,2014/2015,1.0,26.17,0.0,0.0,2.0,8.6,250.0,,,,,,,,,2015-05-09,2015.0,5.0,9.0,29348,57,46,0.0,0.0,2.0,629,92,23,0,2015,5,9,0,0,0,0,0,0,0,1,0
655,655,659,2014/2015,1.0,33.11,0.0,0.0,-5.0,2.2,290.0,,,,,,,,,2015-05-10,2015.0,5.0,10.0,29349,52,47,0.13,0.0,1.0,795,11,11,13,2015,5,10,0,0,0,1,0,0,0,0,0
656,656,661,2015/2016,3.0,44.74,5.4,5.4,-42.0,-44.2,270.0,54.0,,-10.5,-7.0,-3.0,-3.0,,-12.0,2016-01-18,2016.0,1.0,18.0,29602,9,-17,0.34,5.4,17.0,1072,0,19,0,2016,1,18,0,0,0,0,0,0,0,1,0
657,657,662,2015/2016,3.0,86.35,0.0,5.4,-18.0,-53.8,300.0,60.0,,-21.0,-15.0,-8.0,-11.0,-8.0,-22.0,2016-01-19,2016.0,1.0,19.0,29603,-9,-22,0.0,0.0,16.0,2070,0,21,3,2016,1,19,0,0,0,0,0,0,0,1,0
658,658,663,2015/2016,2.0,73.82,0.1,5.5,9.0,-32.0,290.0,65.0,,-15.0,-12.0,-7.5,-17.0,-6.0,-21.0,2016-01-20,2016.0,1.0,20.0,29604,0,-10,0.01,0.1,15.0,1769,45,22,2,2016,1,20,0,0,0,0,0,0,0,1,0
659,659,664,2015/2016,2.0,69.57,0.0,5.5,-4.0,-24.6,310.0,65.0,,-12.5,-11.0,-7.0,-13.0,4.0,-17.0,2016-01-21,2016.0,1.0,21.0,29605,-4,-11,0.0,0.0,15.0,1670,80,10,14,2016,1,21,0,0,0,1,0,0,0,0,0
660,660,665,2015/2016,2.0,43.62,0.0,5.5,16.0,2.6,300.0,64.5,,-15.0,-9.0,-8.0,-14.0,-1.0,-16.0,2016-01-22,2016.0,1.0,22.0,29606,12,-11,0.0,0.0,15.0,1046,95,3,15,2016,1,22,0,0,0,1,0,0,0,0,0
661,661,666,2015/2016,1.0,25.5,0.0,0.1,1.0,11.4,80.0,64.0,,-14.5,-13.0,-9.0,-12.0,2.0,-17.0,2016-01-23,2016.0,1.0,23.0,29607,13,5,0.0,0.0,15.0,611,6,0,1,2016,1,23,1,0,0,0,0,0,0,0,0
662,662,667,2015/2016,1.0,29.75,0.5,0.6,4.0,14.6,300.0,64.0,,-10.0,-9.0,-9.0,-8.0,4.0,-14.0,2016-01-24,2016.0,1.0,24.0,29608,17,3,0.01,0.5,15.0,713,74,7,5,2016,1,24,0,0,1,0,0,0,0,0,0
663,663,668,2015/2016,1.0,22.37,0.3,0.8,3.0,12.4,230.0,63.0,,-11.5,-10.0,-9.0,-6.0,2.0,-15.0,2016-01-25,2016.0,1.0,25.0,29609,20,3,0.01,0.3,16.0,534,94,4,7,2016,1,25,0,0,0,0,0,0,1,0,0
664,664,669,2015/2016,1.0,64.2,0.4,1.2,8.0,16.4,230.0,62.0,,-5.0,-4.0,-4.0,0.0,6.0,-12.0,2016-01-26,2016.0,1.0,26.0,29610,28,15,0.08,0.4,16.0,1541,9,3,0,2016,1,26,0,0,0,0,0,0,1,0,0
665,665,670,2015/2016,1.0,53.24,1.3,2.5,-12.0,-2.0,250.0,61.0,,-5.0,-3.0,-1.0,2.0,2.0,-7.0,2016-01-27,2016.0,1.0,27.0,29611,16,0,0.18,1.3,16.0,1279,0,24,0,2016,1,27,0,0,0,0,0,0,0,1,0
666,666,671,2015/2016,1.0,31.09,0.0,2.5,0.0,-2.8,220.0,61.0,,-7.0,-6.0,-4.0,-1.0,-3.0,-12.0,2016-01-28,2016.0,1.0,28.0,29612,16,3,0.0,0.0,16.0,747,79,1,0,2016,1,28,0,0,0,0,0,0,1,0,0
667,667,672,2015/2016,1.0,24.38,3.7,5.7,1.0,-2.4,320.0,60.0,,-4.0,-4.0,-2.0,-1.0,0.0,-8.0,2016-01-29,2016.0,1.0,29.0,29613,17,8,0.31,3.7,16.0,586,3,9,3,2016,1,29,0,0,0,0,0,0,0,1,0
668,668,673,2015/2016,2.0,44.96,1.2,6.6,3.0,0.6,250.0,64.0,,-9.0,-5.0,-4.0,-7.0,-6.0,-12.0,2016-01-30,2016.0,1.0,30.0,29614,20,5,0.18,1.2,17.0,1078,28,16,0,2016,1,30,0,0,0,0,0,0,0,1,0
669,669,674,2015/2016,2.0,49.21,0.2,6.4,14.0,14.6,250.0,63.0,,-2.0,-3.0,-3.0,0.0,7.0,-10.0,2016-01-31,2016.0,1.0,31.0,29615,34,17,0.02,0.2,16.0,1181,34,19,0,2016,1,31,0,0,0,0,0,0,0,1,0
670,670,675,2015/2016,3.0,72.25,0.0,5.1,0.0,13.4,240.0,61.0,,0.0,-2.0,-3.0,6.0,6.0,-5.0,2016-02-01,2016.0,2.0,1.0,29616,34,10,0.0,0.0,13.0,1732,0,22,0,2016,2,1,0,0,0,0,0,0,0,1,0
671,671,676,2015/2016,1.0,41.38,0.0,5.1,-17.0,-7.2,280.0,55.0,,-6.5,-5.0,-3.0,5.0,-1.0,-6.0,2016-02-02,2016.0,2.0,2.0,29617,17,8,0.0,0.0,13.0,991,62,21,0,2016,2,2,0,0,0,0,0,0,0,1,0
672,672,677,2015/2016,2.0,53.69,2.0,3.4,20.0,12.6,200.0,55.0,,-5.0,-4.0,-2.5,-6.0,-11.0,-9.0,2016-02-03,2016.0,2.0,3.0,29618,37,13,0.43,2.0,13.0,1287,0,0,0,2016,2,3,0,0,0,0,1,0,0,0,0
673,673,678,2015/2016,3.0,47.2,0.0,2.2,-1.0,7.6,250.0,56.0,,-0.5,-0.5,-0.5,4.0,10.0,-5.0,2016-02-04,2016.0,2.0,4.0,29619,36,15,0.16,0.0,6.0,1134,4,18,0,2016,2,4,0,0,0,0,0,0,0,1,0
674,674,679,2015/2016,2.0,35.34,1.9,3.9,-16.0,-11.6,300.0,56.0,,-5.0,-4.0,-2.5,5.0,1.0,-7.0,2016-02-05,2016.0,2.0,5.0,29620,20,-3,0.19,1.9,6.0,847,0,14,5,2016,2,5,0,0,0,0,0,0,0,1,0
675,675,680,2015/2016,2.0,53.24,0.5,4.4,-10.0,-18.8,250.0,,,,,,,,,2016-02-06,2016.0,2.0,6.0,29621,10,-3,0.01,0.5,7.0,1277,0,19,0,2016,2,6,0,0,0,0,0,0,0,1,0
676,676,681,2015/2016,2.0,39.15,0.8,5.2,10.0,-4.0,260.0,56.0,,-6.0,-5.0,-4.0,-6.0,,-12.0,2016-02-07,2016.0,2.0,7.0,29622,20,8,0.08,0.8,8.0,939,24,20,0,2016,2,7,0,0,0,0,0,0,0,1,0
677,677,682,2015/2016,2.0,29.53,3.2,6.4,1.0,-3.6,80.0,56.0,,-7.0,-5.0,-5.0,-7.0,-1.0,-11.0,2016-02-08,2016.0,2.0,8.0,29623,21,-1,0.08,3.2,8.0,709,0,0,0,2016,2,8,1,0,0,0,0,0,0,0,0
678,678,683,2015/2016,2.0,15.88,1.3,7.7,-6.0,-6.4,260.0,62.0,,-12.0,-7.0,-6.0,-6.0,1.0,-15.0,2016-02-09,2016.0,2.0,9.0,29624,15,4,0.06,1.3,11.0,381,88,13,9,2016,2,9,0,0,0,0,0,0,0,1,0
679,679,684,2015/2016,3.0,32.88,3.3,9.1,-3.0,-5.2,260.0,67.0,0.5,-6.0,-4.0,-4.0,-9.0,-3.0,-15.0,2016-02-10,2016.0,2.0,10.0,29625,12,-1,0.19,3.3,10.0,787,0,21,0,2016,2,10,0,0,0,0,0,0,0,1,0
680,680,685,2015/2016,4.0,35.12,1.0,9.6,-12.0,-15.6,290.0,72.0,2.5,-10.0,-5.0,-4.0,-8.0,1.0,-16.0,2016-02-11,2016.0,2.0,11.0,29626,0,-28,0.06,1.0,12.0,844,0,24,0,2016,2,11,0,0,0,0,0,0,0,1,0
681,681,686,2015/2016,3.0,45.63,0.0,8.8,-8.0,-21.6,280.0,70.0,5.0,-23.0,-10.0,-7.0,-15.0,-7.0,-26.0,2016-02-12,2016.0,2.0,12.0,29627,-8,-28,0.0,0.0,11.0,1094,29,14,0,2016,2,12,0,0,0,0,0,0,0,1,0
682,682,687,2015/2016,3.0,30.42,0.4,6.0,1.0,-15.0,260.0,70.0,,-14.5,0.1,-7.0,-16.0,-1.0,-24.0,2016-02-13,2016.0,2.0,13.0,29628,-7,-40,0.03,0.4,11.0,727,9,22,1,2016,2,13,0,0,0,0,0,0,0,1,0
683,683,688,2015/2016,2.0,47.65,0.0,4.7,-1.0,-10.4,290.0,70.0,,-24.0,-16.0,-11.0,-17.0,-1.0,-32.0,2016-02-14,2016.0,2.0,14.0,29629,-8,-32,0.0,0.0,11.0,1145,92,10,12,2016,2,14,0,0,0,1,0,0,0,0,0
684,684,689,2015/2016,2.0,38.25,3.6,5.0,23.0,17.2,210.0,70.0,,-14.0,-10.0,-9.0,-15.0,2.0,-29.0,2016-02-15,2016.0,2.0,15.0,29630,15,-9,0.48,3.6,11.0,920,66,9,0,2016,2,15,0,0,0,0,0,0,1,0,0
685,685,690,2015/2016,3.0,59.06,5.1,9.1,18.0,34.6,140.0,86.0,,-0.5,-3.5,-5.5,0.0,15.0,-16.0,2016-02-16,2016.0,2.0,16.0,29631,33,15,1.86,5.1,14.0,1419,0,1,0,2016,2,16,0,0,0,0,1,0,0,0,0
686,686,691,2015/2016,1.0,40.26,0.3,9.4,-17.0,11.0,260.0,72.0,14.0,-2.5,-2.5,-0.5,1.0,1.0,-6.5,2016-02-17,2016.0,2.0,17.0,29632,16,5,0.01,0.3,11.0,968,83,24,0,2016,2,17,0,0,0,0,0,0,0,1,0
687,687,692,2015/2016,1.0,30.65,0.3,9.3,-7.0,-0.8,260.0,72.0,0.7,-12.0,-8.0,-6.0,-3.0,-4.0,-16.0,2016-02-18,2016.0,2.0,18.0,29633,9,-7,0.03,0.3,11.0,735,100,8,2,2016,2,18,0,1,0,0,0,0,0,0,0
688,688,693,2015/2016,1.0,26.62,3.1,12.4,9.0,5.0,190.0,71.0,1.0,-7.5,-10.0,-7.5,-3.0,0.0,-15.5,2016-02-19,2016.0,2.0,19.0,29634,18,8,0.12,3.1,11.0,636,81,3,2,2016,2,19,0,0,0,0,1,0,0,0,0
689,689,694,2015/2016,3.0,59.06,3.8,12.6,6.0,5.8,250.0,84.0,,-5.0,-5.0,-5.0,-1.0,2.0,-11.0,2016-02-20,2016.0,2.0,20.0,29635,24,8,0.39,3.8,10.0,1418,0,7,0,2016,2,20,0,0,0,0,0,0,1,0,0
690,690,695,2015/2016,3.0,59.5,0.9,8.4,-1.0,3.0,270.0,86.0,3.5,-2.0,-2.0,-1.0,-1.0,0.0,-5.0,2016-02-21,2016.0,2.0,21.0,29636,23,2,0.13,0.9,12.0,1425,0,24,0,2016,2,21,0,0,0,0,0,0,0,1,0
691,691,696,2015/2016,2.0,34.67,0.0,8.1,-17.0,-12.0,270.0,86.0,,-11.0,-9.0,-5.0,-2.0,-1.0,-15.0,2016-02-22,2016.0,2.0,22.0,29637,6,-2,0.0,0.0,12.0,830,100,21,3,2016,2,22,0,0,0,0,0,0,0,1,0
692,692,697,2015/2016,2.0,25.72,0.2,8.0,13.0,3.0,250.0,86.0,,-10.0,-8.0,-5.0,-9.0,-7.0,-14.0,2016-02-23,2016.0,2.0,23.0,29638,19,2,0.0,0.2,12.0,620,31,14,0,2016,2,23,0,0,0,0,0,0,0,1,0
693,693,698,2015/2016,3.0,48.99,0.9,5.8,23.0,24.0,160.0,85.0,1.5,-3.0,-3.0,-2.0,-3.0,6.0,-15.0,2016-02-24,2016.0,2.0,24.0,29639,42,17,1.12,0.9,12.0,1177,0,0,0,2016,2,24,0,0,0,0,1,0,0,0,0
694,694,699,2015/2016,3.0,47.2,2.3,4.3,0.0,19.2,150.0,77.0,8.0,0.0,0.0,-1.0,7.0,10.0,-5.0,2016-02-25,2016.0,2.0,25.0,29640,42,8,1.22,2.3,6.0,1136,0,9,0,2016,2,25,0,0,0,0,1,0,0,0,0
695,695,700,2015/2016,1.0,61.96,0.5,3.9,-33.0,-17.4,270.0,74.0,7.0,-10.0,-5.0,-4.0,6.0,-1.0,-15.0,2016-02-26,2016.0,2.0,26.0,29641,9,-13,0.04,0.5,7.0,1485,1,24,0,2016,2,26,0,0,0,0,0,0,0,1,0
696,696,701,2015/2016,2.0,46.98,0.0,3.9,3.0,-11.6,260.0,74.0,,-14.0,-6.0,-4.0,-11.0,-17.0,-18.0,2016-02-27,2016.0,2.0,27.0,29642,12,-7,0.0,0.0,7.0,1126,100,15,1,2016,2,27,0,0,0,0,0,0,0,1,0
697,697,702,2015/2016,2.0,60.84,0.0,3.7,18.0,5.2,260.0,74.0,,-5.0,-5.0,-4.0,-6.0,5.0,-15.0,2016-02-28,2016.0,2.0,28.0,29643,30,11,0.0,0.0,6.0,1459,24,17,0,2016,2,28,0,0,0,0,0,0,0,1,0
698,698,703,2015/2016,2.0,61.52,3.8,6.6,0.0,3.0,250.0,,,,,,,,,2016-02-29,2016.0,2.0,29.0,29644,30,11,0.56,3.8,6.0,1473,16,13,0,2016,2,29,0,0,0,0,0,0,0,1,0
699,699,704,2015/2016,2.0,58.38,2.9,7.2,-9.0,-3.6,270.0,,,,,,,,,2016-03-01,2016.0,3.0,1.0,29645,21,-12,0.26,2.9,9.0,1402,59,16,0,2016,3,1,0,0,0,0,0,0,0,1,0
700,700,705,2015/2016,4.0,63.75,5.1,11.8,7.0,7.6,280.0,,,,,,,,,2016-03-02,2016.0,3.0,2.0,29646,28,-16,0.65,5.1,9.0,1530,0,15,0,2016,3,2,0,0,0,0,0,0,0,1,0
701,701,706,2015/2016,3.0,58.83,0.0,11.8,-35.0,-31.2,280.0,,,,,,,,,2016-03-03,2016.0,3.0,3.0,29647,-7,-20,0.0,0.0,10.0,1412,84,24,0,2016,3,3,0,0,0,0,0,0,0,1,0
702,702,707,2015/2016,2.0,21.47,0.7,12.5,14.0,-13.4,270.0,,,,,,,,,2016-03-04,2016.0,3.0,4.0,29648,7,-7,0.0,0.7,10.0,516,8,12,2,2016,3,4,0,0,0,0,0,0,0,1,0
703,703,708,2015/2016,2.0,20.36,0.0,8.7,-3.0,-11.8,300.0,,,,,,,,,2016-03-05,2016.0,3.0,5.0,29649,4,-4,0.0,0.0,10.0,486,82,3,11,2016,3,5,0,0,0,1,0,0,0,0,0
704,704,709,2015/2016,1.0,19.91,0.0,5.8,6.0,-0.6,260.0,,,,,,,,,2016-03-06,2016.0,3.0,6.0,29650,10,-1,0.0,0.0,10.0,475,38,13,6,2016,3,6,0,0,0,0,0,0,0,1,0
705,705,710,2015/2016,3.0,53.46,1.9,2.6,12.0,13.6,250.0,,,,,,,,,2016-03-07,2016.0,3.0,7.0,29651,22,8,0.27,1.9,10.0,1283,2,17,1,2016,3,7,0,0,0,0,0,0,0,1,0
706,706,711,2015/2016,3.0,41.83,0.0,2.6,11.0,25.8,290.0,,,,,,,,,2016-03-08,2016.0,3.0,8.0,29652,33,20,0.0,0.0,11.0,1003,95,10,14,2016,3,8,0,0,0,1,0,0,0,0,0
707,707,712,2015/2016,3.0,63.31,0.0,1.9,8.0,25.8,250.0,,,,,,,,,2016-03-09,2016.0,3.0,9.0,29653,41,32,0.06,0.0,8.0,1517,0,19,0,2016,3,9,0,0,0,0,0,0,0,1,0
708,708,713,2015/2016,3.0,44.96,0.3,2.2,-2.0,17.0,250.0,,,,,,,,,2016-03-10,2016.0,3.0,10.0,29654,39,31,1.01,0.3,3.0,1078,0,19,4,2016,3,10,0,0,0,0,0,0,0,1,0
709,709,714,2015/2016,3.0,47.42,1.1,3.3,-7.0,3.0,310.0,,,,,,,,,2016-03-11,2016.0,3.0,11.0,29655,32,11,0.32,1.1,3.0,1141,75,12,12,2016,3,11,0,0,0,0,0,0,0,1,0
710,710,715,2015/2016,1.0,55.92,0.0,1.4,0.0,-1.4,280.0,,,,,,,,,2016-03-12,2016.0,3.0,12.0,29656,32,16,0.0,0.0,3.0,1345,94,18,6,2016,3,12,0,0,0,0,0,0,0,1,0
711,711,716,2015/2016,1.0,50.11,0.0,1.4,-1.0,-4.4,280.0,,,,,,,,,2016-03-13,2016.0,3.0,13.0,29657,31,13,0.0,0.0,3.0,1204,97,5,13,2016,3,13,0,0,0,1,0,0,0,0,0
712,712,717,2015/2016,1.0,28.86,1.4,2.8,1.0,-3.0,150.0,,,,,,,,,2016-03-14,2016.0,3.0,14.0,29658,32,15,0.35,1.4,3.0,692,17,0,0,2016,3,14,0,0,0,0,0,1,0,0,0
713,713,718,2015/2016,1.0,31.54,0.2,2.7,6.0,4.8,140.0,,,,,,,,,2016-03-15,2016.0,3.0,15.0,29659,38,22,0.13,0.2,4.0,755,0,0,0,2016,3,15,0,0,0,0,0,1,0,0,0
714,714,719,2015/2016,1.0,14.54,2.0,3.6,-1.0,4.0,210.0,,,,,,,,,2016-03-16,2016.0,3.0,16.0,29660,37,26,0.34,2.0,3.0,351,59,1,1,2016,3,16,0,1,0,0,0,0,0,0,0
715,715,720,2015/2016,2.0,39.37,2.5,6.1,-10.0,-7.0,250.0,,,,,,,,,2016-03-17,2016.0,3.0,17.0,29661,27,18,0.28,2.5,5.0,946,1,23,0,2016,3,17,0,0,0,0,0,0,0,1,0
716,716,721,2015/2016,2.0,55.25,3.6,9.7,-8.0,-14.0,280.0,,,,,,,,,2016-03-18,2016.0,3.0,18.0,29662,19,-6,0.31,3.6,5.0,1328,12,24,0,2016,3,18,0,0,0,0,0,0,0,1,0
717,717,722,2015/2016,2.0,53.46,0.0,8.3,-13.0,-24.6,290.0,,,,,,,,,2016-03-19,2016.0,3.0,19.0,29663,6,-7,0.0,0.0,7.0,1283,91,21,3,2016,3,19,0,0,0,0,0,0,0,1,0
718,718,723,2015/2016,2.0,12.3,0.0,8.1,15.0,-4.4,30.0,,,,,,,,,2016-03-20,2016.0,3.0,20.0,29664,21,5,0.0,0.0,6.0,296,91,2,1,2016,3,20,0,1,0,0,0,0,0,0,0
719,719,724,2015/2016,3.0,38.92,3.4,9.5,-7.0,-8.0,270.0,,,,,,,,,2016-03-21,2016.0,3.0,21.0,29665,14,1,0.28,3.4,7.0,935,35,15,8,2016,3,21,0,0,0,0,0,0,0,1,0
720,720,725,2015/2016,3.0,61.96,0.8,7.8,5.0,1.6,270.0,,,,,,,,,2016-03-22,2016.0,3.0,22.0,29666,19,-5,0.07,0.8,8.0,1485,23,20,0,2016,3,22,0,0,0,0,0,0,0,1,0
721,721,726,2015/2016,2.0,43.84,1.2,5.4,4.0,7.2,250.0,,,,,,,,,2016-03-23,2016.0,3.0,23.0,29667,23,10,0.18,1.2,8.0,1051,9,22,0,2016,3,23,0,0,0,0,0,0,0,1,0
722,722,727,2015/2016,2.0,34.45,1.4,6.8,9.0,15.4,220.0,,,,,,,,,2016-03-24,2016.0,3.0,24.0,29668,32,14,0.16,1.4,9.0,829,2,5,0,2016,3,24,0,0,0,0,0,0,1,0,0
723,723,728,2015/2016,3.0,48.99,0.0,6.8,6.0,16.2,210.0,,,,,,,,,2016-03-25,2016.0,3.0,25.0,29669,38,16,0.48,0.0,9.0,1173,0,9,1,2016,3,25,0,0,0,0,0,0,1,0,0
724,724,729,2015/2016,1.0,14.54,0.0,3.4,-2.0,10.8,340.0,,,,,,,,,2016-03-26,2016.0,3.0,26.0,29670,36,22,0.0,0.0,7.0,348,100,0,0,2016,3,26,0,1,0,0,0,0,0,0,0
725,725,730,2015/2016,1.0,17.67,0.0,2.6,2.0,8.4,190.0,,,,,,,,,2016-03-27,2016.0,3.0,27.0,29671,38,25,0.0,0.0,6.0,424,100,9,0,2016,3,27,0,0,0,0,0,0,0,1,0
726,726,731,2015/2016,1.0,43.4,1.5,2.9,-1.0,3.6,150.0,,,,,,,,,2016-03-28,2016.0,3.0,28.0,29672,37,21,0.93,1.5,6.0,1040,0,7,0,2016,3,28,0,0,0,0,0,0,0,1,0
727,727,732,2015/2016,3.0,71.58,2.3,3.8,-16.0,-15.2,290.0,,,,,,,,,2016-03-29,2016.0,3.0,29.0,29673,21,6,0.32,2.3,7.0,1715,0,17,7,2016,3,29,0,0,0,0,0,0,0,1,0
728,728,733,2015/2016,2.0,43.84,0.0,3.8,7.0,-6.0,300.0,,,,,,,,,2016-03-30,2016.0,3.0,30.0,29674,28,6,0.0,0.0,6.0,1051,70,12,3,2016,3,30,0,0,0,0,0,0,0,1,0
729,729,734,2015/2016,3.0,56.15,0.0,3.8,13.0,9.0,220.0,,,,,,,,,2016-03-31,2016.0,3.0,31.0,29675,41,26,0.07,0.0,6.0,1346,6,8,0,2016,3,31,0,0,0,0,0,0,1,0,0
730,730,735,2015/2016,2.0,57.71,0.2,4.0,2.0,10.0,260.0,,,,,,,,,2016-04-01,2016.0,4.0,1.0,29676,43,21,0.43,0.2,3.0,1386,0,10,0,2016,4,1,0,0,0,0,0,0,1,0,0
731,731,736,2015/2016,1.0,38.7,1.3,3.8,-19.0,-10.0,260.0,,,,,,,,,2016-04-02,2016.0,4.0,2.0,29677,24,10,0.22,1.3,2.0,926,1,13,0,2016,4,2,0,0,0,0,0,0,1,0,0
732,732,737,2015/2016,1.0,60.84,2.1,3.6,-14.0,-21.4,270.0,,,,,,,,,2016-04-03,2016.0,4.0,3.0,29678,10,-12,0.14,2.1,3.0,1458,0,21,3,2016,4,3,0,0,0,0,0,0,0,1,0
733,733,738,2015/2016,1.0,35.12,4.7,8.3,-1.0,-20.2,270.0,,,,,,,,,2016-04-04,2016.0,4.0,4.0,29679,9,-12,0.14,4.7,3.0,839,12,19,5,2016,4,4,0,0,0,0,0,0,0,1,0
734,734,739,2015/2016,3.0,40.71,0.0,8.3,-9.0,-25.4,270.0,,,,,,,,,2016-04-05,2016.0,4.0,5.0,29680,0,-9,0.0,0.0,4.0,977,97,15,9,2016,4,5,0,0,0,0,0,0,0,1,0
735,735,740,2015/2016,2.0,29.53,1.8,9.9,17.0,-0.2,210.0,,,,,,,,,2016-04-06,2016.0,4.0,6.0,29681,17,-4,0.21,1.8,3.0,708,62,8,2,2016,4,6,0,0,0,0,0,0,0,1,0
736,736,741,2015/2016,2.0,45.63,2.3,10.9,16.0,21.0,130.0,,,,,,,,,2016-04-07,2016.0,4.0,7.0,29682,33,16,1.12,2.3,4.0,1095,0,0,0,2016,4,7,0,0,0,0,1,0,0,0,0
737,737,742,2015/2016,2.0,35.79,3.5,12.3,-8.0,11.2,230.0,,,,,,,,,2016-04-08,2016.0,4.0,8.0,29683,25,3,0.4,3.5,4.0,859,0,8,0,2016,4,8,0,0,0,0,0,0,1,0,0
738,738,743,2015/2016,2.0,34.9,0.3,7.9,-14.0,-5.8,270.0,,,,,,,,,2016-04-09,2016.0,4.0,9.0,29684,11,-1,0.03,0.3,6.0,838,61,24,0,2016,4,9,0,0,0,0,0,0,0,1,0
739,739,744,2015/2016,2.0,43.17,0.0,7.9,1.0,-5.2,290.0,,,,,,,,,2016-04-10,2016.0,4.0,10.0,29685,12,-4,0.0,0.0,6.0,1036,100,16,5,2016,4,10,0,0,0,0,0,0,0,1,0
740,740,745,2015/2016,3.0,43.62,2.0,8.1,21.0,13.4,220.0,,,,,,,,,2016-04-11,2016.0,4.0,11.0,29686,33,9,0.29,2.0,6.0,1044,0,0,0,2016,4,11,0,0,0,0,0,0,1,0,0
741,741,746,2015/2016,3.0,48.99,0.6,6.4,2.0,12.2,280.0,,,,,,,,,2016-04-12,2016.0,4.0,12.0,29687,35,13,0.5,0.6,6.0,1173,0,12,0,2016,4,12,0,0,0,0,0,0,0,1,0
742,742,747,2015/2016,1.0,23.04,0.0,2.9,-16.0,-4.2,280.0,,,,,,,,,2016-04-13,2016.0,4.0,13.0,29688,19,9,0.0,0.0,6.0,553,82,16,4,2016,4,13,0,0,0,0,0,0,0,1,0
743,743,748,2015/2016,1.0,10.96,0.0,2.6,5.0,2.0,340.0,,,,,,,,,2016-04-14,2016.0,4.0,14.0,29689,24,14,0.0,0.0,5.0,261,100,1,9,2016,4,14,0,1,0,0,0,0,0,0,0
744,744,749,2015/2016,1.0,22.59,0.0,2.6,3.0,2.4,20.0,,,,,,,,,2016-04-15,2016.0,4.0,15.0,29690,27,16,0.0,0.0,5.0,540,100,0,0,2016,4,15,0,1,0,0,0,0,0,0,0
745,745,750,2015/2016,1.0,17.45,0.0,0.6,11.0,10.4,50.0,,,,,,,,,2016-04-16,2016.0,4.0,16.0,29691,38,22,0.0,0.0,5.0,420,100,1,4,2016,4,16,0,0,1,0,0,0,0,0,0
746,746,752,2016/2017,3.0,68.45,6.3,6.3,-40.0,-25.6,290.0,64.0,2.8,-10.75,-8.5,-4.0,-6.0,,-13.0,2016-12-09,2016.0,12.0,9.0,29928,5,-11,0.43,6.3,20.0,1643,0,20,4,2016,12,9,0,0,0,0,0,0,0,1,0
747,747,753,2016/2017,2.0,49.44,0.0,6.3,-12.0,-34.8,300.0,66.0,2.5,-16.0,-13.0,-4.5,-12.0,-6.0,-17.5,2016-12-10,2016.0,12.0,10.0,29929,-7,-12,0.0,0.0,21.0,1188,6,0,24,2016,12,10,0,0,0,1,0,0,0,0,0
748,748,754,2016/2017,2.0,36.24,0.5,6.8,11.0,-17.6,300.0,65.0,1.0,-13.5,-12.0,-7.5,-15.5,-3.5,-17.0,2016-12-11,2016.0,12.0,11.0,29930,4,-9,0.02,0.5,21.0,872,0,16,4,2016,12,11,0,0,0,0,0,0,0,1,0
749,749,755,2016/2017,4.0,49.88,9.3,16.1,14.0,1.0,280.0,72.0,0.3,-7.5,-8.0,-7.0,-8.5,7.0,-15.0,2016-12-12,2016.0,12.0,12.0,29931,18,3,0.82,9.3,22.0,1198,0,13,0,2016,12,12,0,0,0,0,0,0,0,1,0
